system,group,source_group,run_name,variant,sequence,ate,rte,success,completion
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO08,0.294648591,0.112695141,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO09,0.0416743614,0.0197101756,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO10,0.5974569326,0.2298082706,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO11,0.6215232115,0.210136618,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO12,20.7281142045,0.1265656689,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO13,2288.1815752833,166.7716946275,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO14,0.8775352197,0.0860575682,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO15,1305.5372940013,5.4353619808,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO16,0.6447762577,0.0891608835,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB01,0.1141478156,0.0397537716,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB02,0.0582143538,0.0214395815,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB03,0.1321426971,0.0152750451,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB04,0.1688233768,0.0411174261,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB05,0.5924549418,0.068317489,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB06,0.7772234285,0.0879777317,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB07,0.5662511801,0.0758946636,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPB08,0.3438959823,0.0249637717,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPP01,0.5198777075,0.0621778735,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPP02,0.64572048,0.0809981042,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPP03,0.4952764162,0.0659631171,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPP04,0.4478197403,0.0597257317,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPP05,0.060346691,0.0243100396,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPP06,5.9727248138,0.0520387348,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPT01,0.0588906298,0.0171411366,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPT02,0.1129740385,0.0223437402,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIPT03,0.5645644359,0.0659260078,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO01,0.1353736015,0.0471273872,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO02,0.7101084137,0.1663730265,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO03,0.1394619778,0.0554108391,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO04,0.1284998132,0.0453978654,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO05,0.5899016119,0.1111187189,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO06,0.1259844193,0.0486851583,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO07,0.1426694512,0.0791602379,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO08,1.5212075524,0.7916473972,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO09,0.0436562418,0.0561212964,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO10,0.3317080889,0.1826181199,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO11,0.3746664481,0.148333154,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO12,0.1744053557,0.043528266,0.2158350559,0.2158247872
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO13,114.4189016985,1.3280815484,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO14,0.2438256201,0.0812526483,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MGO15,0.2414991978,0.0207697089,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO01,0.1550534454,0.0721772119,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO02,0.1605991684,0.0604393319,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO03,0.1946589016,0.0810302956,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO04,0.2222571411,0.0638314356,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO05,0.1640015048,0.0695062952,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO06,0.3869109886,0.0732639917,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO07,0.1631887017,0.0868802763,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO08,0.7211343742,0.3329671581,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO09,0.0356226137,0.0205088544,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO10,0.290834028,0.1987651065,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO11,0.4582727587,0.2734127362,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO12,5.5257415142,0.3607609426,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO13,2.1930169831,0.1041393799,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO14,0.3731573657,0.073373464,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO15,0.2473079299,0.0220529121,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MOO16,0.0144573144,0.009664481,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO01,615.3036151308,3.646152234,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO02,0.6287367343,0.1293742172,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO03,0.6679156399,0.0691121354,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO04,2.680429179,0.1349978946,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO05,0.3492884485,0.068891004,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO06,1.007814534,0.1129379541,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO07,0.6724558414,0.1210033164,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO08,0.2832353488,0.1132106319,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO09,0.0360670327,0.0275403695,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO10,0.6124208127,0.2290104148,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO11,0.6298698452,0.2150743412,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO12,36.0991050943,1.8134347251,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO13,1597.7473135157,140.7640531962,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO14,0.8849918686,0.0859876546,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO15,0.4324578716,0.060959194,0.9966777409,0.9966916517
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIO16,0.6538524494,0.0508345244,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB01,0.1130682392,0.0398562341,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB02,0.0601906185,0.0218364293,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB03,0.4656352298,0.0604013237,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB04,0.1630543958,0.0408091212,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB05,0.589689299,0.0683107846,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB06,0.3018457269,0.0629331025,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB07,0.5397517767,0.073269792,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPB08,0.6898008687,0.0372329966,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPP01,1.8459538332,0.61489461,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPP02,0.0977993682,0.0216083528,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPP03,0.2718283142,0.0389791085,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPP04,0.4543968749,0.0544649934,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPP05,0.0600961048,0.0245042339,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPP06,19.8119574838,0.197960717,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPT01,0.060718798,0.0172265778,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPT02,0.1098784175,0.0216052372,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MIPT03,0.6016040558,0.0542537022,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO01,0.1151901927,0.046134841,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO02,0.7641737576,0.0708981987,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO03,0.1396388483,0.0547850145,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO04,0.1210805618,0.0469262991,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO05,0.1761760286,0.0696453782,0.6086637298,0.6085679155
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO06,0.17907572,0.0509480621,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO07,0.1536381587,0.0842892001,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO08,0.896494442,0.4009596431,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO09,0.0980008422,0.0667122337,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO10,0.3166179551,0.1891171784,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO11,0.8637454289,0.2061544477,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO12,1.2295321756,0.0964727592,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO13,116.352285517,1.3061598003,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO14,0.2443506439,0.0814062034,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MGO15,0.2730687776,0.0205511962,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO01,0.1279132676,0.0555744767,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO02,0.1330396986,0.0642199304,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO03,0.2014350539,0.088644133,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO04,0.2105169732,0.0618819921,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO05,0.1505180232,0.0670268567,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO06,0.4500705458,0.0747627161,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO07,0.1837615346,0.0969992157,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO08,0.8699532633,0.3744131637,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO09,0.029466813,0.0204596817,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO10,0.2738390518,0.1955636028,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO11,0.6304571877,0.3695195768,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO12,83801.2983230511,5019.9008969291,0.9531657739,0.9531651365
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO13,0.1260938239,0.0525999715,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO14,0.2410054201,0.0744412861,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO15,0.3019984502,0.0207098199,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.3,3,MOO16,0.0113322148,0.010131191,1.0,1.0
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO03,1843.7844641157,10.7954813795,0.9931158826,0.9983625332
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO08,64.063629894,1.6453648163,0.95781147,0.9934080972
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO09,0.0123191593,0.014266482,0.7580645161,0.7891893565
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO10,3.9646437635,0.4767471791,0.8349514563,0.9756693566
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO11,89.918229646,17.9942426787,0.886440678,0.9830796147
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO12,1.5342545977,0.0170876993,0.9935291969,0.9994789237
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO14,0.102797991,0.0069586732,0.9941673826,0.9995491667
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO15,0.531960447,0.0149298998,0.9863418236,0.9870607526
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIO16,0.6223357526,0.01929688,0.9911213647,0.9993015957
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPB05,30.5300641034,0.5188736789,0.9906602954,0.9989158689
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPP01,19.2980831254,0.0603011098,0.9942803169,0.9994756177
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPP02,1.4115099289,0.0361647843,0.9936580019,0.9992183283
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPP03,1.2814984961,0.0487895751,0.9942287874,0.9993139168
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPP04,98.4895752959,0.4722529119,0.9897809197,0.9902111559
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPP05,0.2282763285,0.0134707709,0.9923736075,0.9991446458
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MIPP06,2.9001090096,0.0353292649,0.9954469639,0.9995498352
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MGO07,7.0671620878,0.7920561472,0.959273183,0.9937302572
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MGO08,783.5393812853,32.7980904682,0.9785522788,0.9865785325
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MGO09,0.0106886185,0.0168067006,0.8504672897,0.9056603148
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MGO10,0.0789588076,0.0450650295,0.925,0.9398462414
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MGO11,284.4031576517,32.2857953666,0.9480519481,0.9591081735
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MGO14,0.2649156805,0.0280730957,0.9944579148,0.9965351323
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO05,0.080877949,0.0129290346,0.9741207697,0.9761035486
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO07,0.1337956303,0.013975994,0.9628132579,0.9919093793
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO08,17.0260279087,1.7649807653,0.8733108108,0.8832487591
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO09,0.0060811623,0.0090358135,0.7959183673,0.9315068648
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO10,5.9153323092,1.0191512305,0.9233576642,0.9633669356
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO11,11.4063793703,7.7386094999,0.950617284,0.9752474916
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.1,1,MOO16,0.0032176906,0.0009246929,0.9926302161,0.9995020273
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO03,1720.7922430733,9.9691578954,0.9931158826,0.9983625332
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO06,2306.5832786121,12.9280793402,0.9947296506,0.9980502984
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO08,59.6238244769,3.2663579013,0.95781147,0.9934080972
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO09,0.0124914527,0.0107612805,0.7580645161,0.7891893565
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO11,5141477814.577497,8087937250.389466,0.886440678,0.9830796147
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO12,1.41851853,0.0170330063,0.9935291969,0.9994789237
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO14,0.1521508803,0.016582245,0.9941673826,0.9995491667
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIO16,0.8366185649,0.0170278546,0.9911213647,0.9993015957
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPB01,2.4706501386,0.0392975712,0.9848690921,0.9991507428
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPB05,18.7645731851,0.1771094132,0.9906602954,0.9989158689
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPB07,2.714558297e+18,3.326624501e+18,0.9892658853,0.9987672681
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPP02,1.7052589606,0.0414785654,0.9936580019,0.9992183283
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPP04,0.288069003,0.0119574839,0.9883810457,0.9888826657
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPP05,0.1951085111,0.0120787732,0.9923736075,0.9991446458
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MIPP06,45.6766789816,0.5224089829,0.9954469639,0.9995498352
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO04,0.67799112,0.0440463948,0.9768507907,0.9782210197
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO07,3740.4665967053,1537.9664924045,0.959273183,0.9937302572
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO08,490.0405999737,17.2439113793,0.9785522788,0.9865785325
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO09,0.0103915675,0.0179549691,0.8504672897,0.9056603148
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO10,0.071853367,0.0406271475,0.925,0.9398462414
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO11,2196.9967859749,201.5456271484,0.9480519481,0.9591081735
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MGO14,0.268494337,0.0293807686,0.9944579148,0.9965351323
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO02,135864730208.26581,142484204287.19476,0.9938934123,0.9981491758
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO05,0.0844988557,0.0130264909,0.9741207697,0.9761035486
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO07,0.1238733057,0.0131271199,0.9628132579,0.9919093793
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO08,762.8528575189,45.7875585719,0.9290540541,0.9390863677
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO09,0.0059804901,0.0088146262,0.7959183673,0.9315068648
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO10,7.1823931385,1.3070997443,0.9233576642,0.9633669356
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO11,25.9068865972,7.7744161583,0.950617284,0.9752474916
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO15,0.3140778506,0.0212527867,0.9972652219,0.9975746929
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.2,2,MOO16,0.0031931689,0.0008810699,0.9926302161,0.9995020273
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO03,4300.4262632199,44.1522146692,0.9931158826,0.9983625332
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO06,3184.2041236394,17.8534162596,0.9947296506,0.9980502984
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO08,850.4862680686,15.1831826954,0.95781147,0.9934080972
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO09,0.1749572706,0.102558056,0.8440860215,0.9459459065
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO12,1.5957000059,0.0188054094,0.9935291969,0.9994789237
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO14,0.530090841,0.04549356,0.9941673826,0.9995491667
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO15,18.9067670588,0.0695996512,0.9871539313,0.9992648203
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIO16,0.6736278846,0.0139142139,0.9911213647,0.9993015957
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPB01,3.0048382749,0.0397317082,0.9848690921,0.9991507428
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPB06,7.1645997381,0.0748046587,0.9788377946,0.9988588339
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPB07,0.9280950335,0.0528232986,0.9892658853,0.9987672681
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPP03,0.8784042419,0.0214491658,0.9942287874,0.9993139168
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPP04,25.9050253042,0.1701234598,0.9890809827,0.9895818713
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPP05,0.3561977344,0.0160555125,0.9923736075,0.9991446458
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPP06,2.8343966192,0.0390333856,0.9954469639,0.9995498352
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MIPT02,7.2099240472,0.0463307226,0.9963973237,0.9996574817
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO05,0.3615835325,0.0513389983,0.9906999511,0.9975520453
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO07,1144.1084646631,30.6017167928,0.959273183,0.9937302572
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO08,142.4989118478,8.2348127257,0.9785522788,0.9865785325
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO09,0.0124011028,0.0172258996,0.8504672897,0.9056603148
